id,client,compte,date,montant,typeOperation
64899a5dfc13ae2d2a900b32,64899252fc13ae2cc790100b,64899667fc13ae29a0900a8f,06/07/2022,"€21076,82",chèque Virement
64899a5dfc13ae2d2a900b33,64899251fc13ae2cc7900deb,64899667fc13ae29a09009f8,24/05/2017,"€38604,98",chèque Virement
64899a5dfc13ae2d2a900b34,64899251fc13ae2cc7900e54,64899667fc13ae29a0900ac3,07/07/2022,"€7936,23",Dépot
64899a5dfc13ae2d2a900b35,64899251fc13ae2cc7900e60,64899667fc13ae29a0900aa0,03/07/2020,"€7976,01",Dépot
64899a5dfc13ae2d2a900b36,64899251fc13ae2cc7900d91,64899667fc13ae29a0900bca,19/03/2017,"€21906,52",Dépot
64899a5dfc13ae2d2a900b37,64899251fc13ae2cc7900dfc,64899667fc13ae29a0900b4f,14/05/2016,"€7024,14",Prélèvement automatique
64899a5dfc13ae2d2a900b38,64899251fc13ae2cc7900d05,64899667fc13ae29a0900b20,21/09/2019,"€19665,89",Paiement par crte
64899a5dfc13ae2d2a900b39,64899252fc13ae2cc7900f5a,64899667fc13ae29a0900bd4,06/07/2017,"€33582,68",Retrait
64899a5dfc13ae2d2a900b3a,64899251fc13ae2cc7900ccd,64899668fc13ae29a0900d14,30/07/2018,"€5999,74",Retrait
64899a5dfc13ae2d2a900b3b,64899251fc13ae2cc7900d48,64899667fc13ae29a0900ab3,07/09/2020,"€4375,15",Prélèvement automatique
64899a5dfc13ae2d2a900b3c,64899252fc13ae2cc7901059,64899668fc13ae29a0900c95,12/01/2020,"€8305,26",Dépot
64899a5dfc13ae2d2a900b3d,64899252fc13ae2cc7900efa,64899667fc13ae29a0900a55,15/04/2015,"€42746,80",Prélèvement automatique
64899a5dfc13ae2d2a900b3e,64899252fc13ae2cc7901004,64899667fc13ae29a0900bc1,30/08/2019,"€9034,75",Retrait
64899a5dfc13ae2d2a900b3f,64899251fc13ae2cc7900ee1,64899667fc13ae29a0900c09,18/03/2019,"€20476,87",Retrait
64899a5dfc13ae2d2a900b40,64899252fc13ae2cc7900f9f,64899667fc13ae29a0900a53,22/04/2016,"€37396,52",Retrait
64899a5dfc13ae2d2a900b41,64899251fc13ae2cc7900e11,64899668fc13ae29a0900ce9,12/11/2017,"€43546,81",Paiement par crte
64899a5dfc13ae2d2a900b42,64899252fc13ae2cc7900f57,64899668fc13ae29a0900d5a,01/07/2016,"€44849,54",Prélèvement automatique
64899a5dfc13ae2d2a900b43,64899252fc13ae2cc790106f,64899667fc13ae29a0900c37,22/02/2019,"€16399,54",Prélèvement automatique
64899a5dfc13ae2d2a900b44,64899252fc13ae2cc7900fba,64899667fc13ae29a09009de,15/03/2016,"€16177,11",Prélèvement automatique
64899a5dfc13ae2d2a900b45,64899251fc13ae2cc7900de4,64899667fc13ae29a0900a5b,12/07/2019,"€5707,47",Dépot
64899a5dfc13ae2d2a900b46,64899251fc13ae2cc7900eec,64899667fc13ae29a0900ab7,20/06/2015,"€46522,78",Prélèvement automatique
64899a5dfc13ae2d2a900b47,64899251fc13ae2cc7900e23,64899668fc13ae29a0900d22,01/10/2019,"€31791,11",chèque Virement
64899a5dfc13ae2d2a900b48,64899251fc13ae2cc7900d38,64899668fc13ae29a0900d41,29/09/2017,"€22329,34",Retrait
64899a5dfc13ae2d2a900b49,64899252fc13ae2cc7900f96,64899668fc13ae29a0900d25,01/09/2017,"€49985,93",Retrait
64899a5dfc13ae2d2a900b4a,64899251fc13ae2cc7900d54,64899667fc13ae29a0900acd,02/04/2022,"€5960,03",chèque Virement
64899a5dfc13ae2d2a900b4b,64899251fc13ae2cc7900ec5,64899667fc13ae29a0900b05,05/04/2023,"€31805,18",Paiement par crte
64899a5dfc13ae2d2a900b4c,64899252fc13ae2cc7900fff,64899667fc13ae29a0900b4e,01/09/2016,"€507,30",Retrait
64899a5dfc13ae2d2a900b4d,64899251fc13ae2cc7900d29,64899667fc13ae29a09009b5,19/07/2015,"€38626,01",Dépot
64899a5dfc13ae2d2a900b4e,64899252fc13ae2cc7901036,64899667fc13ae29a0900a2a,02/06/2015,"€15079,01",Dépot
64899a5dfc13ae2d2a900b4f,64899252fc13ae2cc79010ae,64899667fc13ae29a0900c17,19/04/2016,"€7567,10",chèque Virement
64899a5dfc13ae2d2a900b50,64899251fc13ae2cc7900d66,64899667fc13ae29a0900c52,18/05/2018,"€37666,33",Prélèvement automatique
64899a5dfc13ae2d2a900b51,64899252fc13ae2cc79010a8,64899667fc13ae29a0900b0b,03/08/2020,"€28636,39",Prélèvement automatique
64899a5dfc13ae2d2a900b52,64899252fc13ae2cc790107a,64899667fc13ae29a09009db,27/02/2016,"€35179,38",Paiement par crte
64899a5dfc13ae2d2a900b53,64899251fc13ae2cc7900ddf,64899667fc13ae29a0900ade,05/01/2023,"€36982,66",chèque Virement
64899a5dfc13ae2d2a900b54,64899251fc13ae2cc7900dfe,64899668fc13ae29a0900d25,24/10/2019,"€4341,46",Dépot
64899a5dfc13ae2d2a900b55,64899251fc13ae2cc7900ec1,64899667fc13ae29a0900aa9,16/05/2021,"€21952,93",Paiement par crte
64899a5dfc13ae2d2a900b56,64899251fc13ae2cc7900d79,64899668fc13ae29a0900cb0,25/07/2020,"€33313,54",Dépot
64899a5dfc13ae2d2a900b57,64899251fc13ae2cc7900e5c,64899667fc13ae29a0900bcf,22/12/2015,"€11160,26",Paiement par crte
64899a5dfc13ae2d2a900b58,64899252fc13ae2cc790105f,64899668fc13ae29a0900cdd,09/10/2021,"€42702,41",Paiement par crte
64899a5dfc13ae2d2a900b59,64899251fc13ae2cc7900e24,64899667fc13ae29a09009e2,06/04/2022,"€15593,40",chèque Virement
64899a5dfc13ae2d2a900b5a,64899251fc13ae2cc7900dce,64899667fc13ae29a0900aa8,15/11/2020,"€29808,27",Retrait
64899a5dfc13ae2d2a900b5b,64899252fc13ae2cc7900f8c,64899667fc13ae29a0900b03,09/10/2017,"€45968,49",Paiement par crte
64899a5dfc13ae2d2a900b5c,64899251fc13ae2cc7900e0d,64899667fc13ae29a0900b00,28/06/2015,"€24064,85",Retrait
64899a5dfc13ae2d2a900b5d,64899251fc13ae2cc7900dc8,64899668fc13ae29a0900cbe,03/10/2022,"€41443,16",Dépot
64899a5dfc13ae2d2a900b5e,64899251fc13ae2cc7900eaa,64899667fc13ae29a09009f4,14/08/2019,"€32458,19",Paiement par crte
64899a5dfc13ae2d2a900b5f,64899252fc13ae2cc7900fc3,64899667fc13ae29a0900a2d,22/11/2017,"€17001,70",Retrait
64899a5dfc13ae2d2a900b60,64899252fc13ae2cc7901043,64899667fc13ae29a0900a3f,05/05/2018,"€27814,68",chèque Virement
64899a5dfc13ae2d2a900b61,64899252fc13ae2cc7901022,64899667fc13ae29a0900a75,03/12/2020,"€9165,57",Dépot
64899a5dfc13ae2d2a900b62,64899252fc13ae2cc7900fe9,64899667fc13ae29a0900a32,29/09/2021,"€40430,74",Dépot
64899a5dfc13ae2d2a900b63,64899251fc13ae2cc7900e7f,64899667fc13ae29a0900b66,20/11/2019,"€42745,11",Dépot
64899a5dfc13ae2d2a900b64,64899252fc13ae2cc7900fc6,64899668fc13ae29a0900cfb,24/05/2018,"€41639,52",Retrait
64899a5dfc13ae2d2a900b65,64899251fc13ae2cc7900d56,64899667fc13ae29a0900a3f,03/08/2018,"€45998,69",Dépot
64899a5dfc13ae2d2a900b66,64899251fc13ae2cc7900d9a,64899667fc13ae29a0900b3d,17/02/2019,"€11714,22",Paiement par crte
64899a5dfc13ae2d2a900b67,64899251fc13ae2cc7900dec,64899668fc13ae29a0900ce0,16/03/2017,"€21628,01",Retrait
64899a5dfc13ae2d2a900b68,64899252fc13ae2cc7900fdb,64899668fc13ae29a0900c82,09/11/2017,"€46980,05",chèque Virement
64899a5dfc13ae2d2a900b69,64899252fc13ae2cc790107a,64899667fc13ae29a0900bbb,06/07/2021,"€11051,88",Dépot
64899a5dfc13ae2d2a900b6a,64899251fc13ae2cc7900d24,64899668fc13ae29a0900cce,12/01/2019,"€27712,21",chèque Virement
64899a5dfc13ae2d2a900b6b,64899251fc13ae2cc7900cce,64899668fc13ae29a0900d50,25/11/2017,"€47336,86",Prélèvement automatique
64899a5dfc13ae2d2a900b6c,64899252fc13ae2cc7900f03,64899667fc13ae29a0900b52,21/12/2015,"€41995,35",Dépot
64899a5dfc13ae2d2a900b6d,64899252fc13ae2cc790107f,64899668fc13ae29a0900ccc,12/03/2021,"€47792,47",Dépot
64899a5dfc13ae2d2a900b6e,64899251fc13ae2cc7900d27,64899668fc13ae29a0900d5b,06/06/2023,"€871,95",chèque Virement
64899a5dfc13ae2d2a900b6f,64899252fc13ae2cc790108f,64899668fc13ae29a0900c6b,19/07/2022,"€5537,71",Paiement par crte
64899a5dfc13ae2d2a900b70,64899251fc13ae2cc7900d7c,64899668fc13ae29a0900cd5,02/02/2021,"€2244,44",Paiement par crte
64899a5dfc13ae2d2a900b71,64899251fc13ae2cc7900e58,64899667fc13ae29a0900bbf,15/04/2022,"€24217,88",Prélèvement automatique
64899a5dfc13ae2d2a900b72,64899252fc13ae2cc7900f6c,64899667fc13ae29a0900a00,17/12/2017,"€9264,27",Dépot
64899a5dfc13ae2d2a900b73,64899251fc13ae2cc7900eb4,64899667fc13ae29a09009d4,02/02/2017,"€22386,34",Prélèvement automatique
64899a5dfc13ae2d2a900b74,64899252fc13ae2cc7900ffe,64899667fc13ae29a0900c37,13/03/2022,"€44671,42",chèque Virement
64899a5dfc13ae2d2a900b75,64899252fc13ae2cc7900f85,64899667fc13ae29a0900aaf,18/08/2022,"€28276,22",chèque Virement
64899a5dfc13ae2d2a900b76,64899251fc13ae2cc7900cd2,64899667fc13ae29a0900a17,05/09/2021,"€49017,75",Retrait
64899a5dfc13ae2d2a900b77,64899251fc13ae2cc7900eb3,64899668fc13ae29a0900cf3,31/10/2022,"€41721,11",Retrait
64899a5dfc13ae2d2a900b78,64899252fc13ae2cc7900f5b,64899667fc13ae29a0900a2a,02/06/2018,"€3794,62",Paiement par crte
64899a5dfc13ae2d2a900b79,64899252fc13ae2cc7900f76,64899668fc13ae29a0900d0b,02/04/2017,"€13927,59",Prélèvement automatique
64899a5dfc13ae2d2a900b7a,64899252fc13ae2cc790103d,64899667fc13ae29a0900af0,24/12/2018,"€24424,85",Retrait
64899a5dfc13ae2d2a900b7b,64899252fc13ae2cc7901091,64899667fc13ae29a0900c3a,12/07/2021,"€3805,50",Prélèvement automatique
64899a5dfc13ae2d2a900b7c,64899252fc13ae2cc7900fcd,64899667fc13ae29a0900bb7,02/05/2015,"€318,80",Paiement par crte
64899a5dfc13ae2d2a900b7d,64899251fc13ae2cc7900e99,64899667fc13ae29a0900ace,15/06/2022,"€10336,31",Retrait
64899a5dfc13ae2d2a900b7e,64899252fc13ae2cc7901046,64899668fc13ae29a0900d6d,20/08/2022,"€48749,32",Paiement par crte
64899a5dfc13ae2d2a900b7f,64899251fc13ae2cc7900e69,64899668fc13ae29a0900c96,26/08/2015,"€37027,43",Retrait
64899a5dfc13ae2d2a900b80,64899251fc13ae2cc7900e89,64899668fc13ae29a0900ca2,11/04/2019,"€24166,23",chèque Virement
64899a5dfc13ae2d2a900b81,64899251fc13ae2cc7900d13,64899667fc13ae29a0900ace,07/08/2016,"€29314,21",Paiement par crte
64899a5dfc13ae2d2a900b82,64899252fc13ae2cc7901083,64899667fc13ae29a0900b70,10/12/2017,"€12689,83",Paiement par crte
64899a5dfc13ae2d2a900b83,64899252fc13ae2cc790108b,64899667fc13ae29a0900b49,14/10/2021,"€36333,86",Prélèvement automatique
64899a5dfc13ae2d2a900b84,64899251fc13ae2cc7900d4a,64899668fc13ae29a0900d5f,11/08/2022,"€705,18",Retrait
64899a5dfc13ae2d2a900b85,64899251fc13ae2cc7900e2a,64899667fc13ae29a09009cf,21/12/2021,"€32060,85",Dépot
64899a5dfc13ae2d2a900b86,64899252fc13ae2cc7900fb1,64899668fc13ae29a0900c7e,29/09/2022,"€17979,18",Retrait
64899a5dfc13ae2d2a900b87,64899252fc13ae2cc790105c,64899668fc13ae29a0900cc0,20/07/2016,"€22176,26",chèque Virement
64899a5dfc13ae2d2a900b88,64899252fc13ae2cc7900fc1,64899668fc13ae29a0900d80,07/06/2019,"€48558,16",chèque Virement
64899a5dfc13ae2d2a900b89,64899251fc13ae2cc7900e14,64899668fc13ae29a0900d35,05/05/2021,"€30753,42",Paiement par crte
64899a5dfc13ae2d2a900b8a,64899252fc13ae2cc7900ff6,64899667fc13ae29a0900a85,25/09/2022,"€27258,27",Dépot
64899a5dfc13ae2d2a900b8b,64899251fc13ae2cc7900e6a,64899668fc13ae29a0900d6a,02/04/2015,"€46724,09",Dépot
64899a5dfc13ae2d2a900b8c,64899252fc13ae2cc7900fb3,64899667fc13ae29a0900a28,08/04/2018,"€9520,98",chèque Virement
64899a5dfc13ae2d2a900b8d,64899252fc13ae2cc7900f45,64899667fc13ae29a0900aa9,06/11/2016,"€45780,10",Paiement par crte
64899a5dfc13ae2d2a900b8e,64899251fc13ae2cc7900e84,64899667fc13ae29a0900aa3,27/04/2022,"€35297,39",Dépot
64899a5dfc13ae2d2a900b8f,64899252fc13ae2cc7900f14,64899667fc13ae29a0900ab1,12/12/2018,"€16863,08",Dépot
64899a5dfc13ae2d2a900b90,64899252fc13ae2cc7900f8f,64899667fc13ae29a0900af8,22/09/2016,"€44902,30",chèque Virement
64899a5dfc13ae2d2a900b91,64899251fc13ae2cc7900dc2,64899667fc13ae29a0900a6f,21/10/2016,"€2082,65",Prélèvement automatique
64899a5dfc13ae2d2a900b92,64899252fc13ae2cc7900ff7,64899667fc13ae29a0900ae4,17/10/2017,"€28385,31",Prélèvement automatique
64899a5dfc13ae2d2a900b93,64899251fc13ae2cc7900d57,64899668fc13ae29a0900cd5,16/02/2020,"€3121,59",Prélèvement automatique
64899a5dfc13ae2d2a900b94,64899251fc13ae2cc7900ce5,64899667fc13ae29a09009c5,24/07/2020,"€44588,63",Prélèvement automatique
64899a5dfc13ae2d2a900b95,64899251fc13ae2cc7900d0c,64899667fc13ae29a0900b14,30/05/2015,"€503,71",Paiement par crte
64899a5dfc13ae2d2a900b96,64899252fc13ae2cc790105d,64899667fc13ae29a0900b65,21/07/2015,"€14586,51",chèque Virement
64899a5dfc13ae2d2a900b97,64899251fc13ae2cc7900d59,64899667fc13ae29a0900a9a,06/10/2021,"€31143,56",Prélèvement automatique
64899a5dfc13ae2d2a900b98,64899251fc13ae2cc7900ceb,64899667fc13ae29a0900b33,27/06/2016,"€23145,09",chèque Virement
64899a5dfc13ae2d2a900b99,64899251fc13ae2cc7900e09,64899667fc13ae29a0900af3,12/02/2023,"€12683,42",Retrait
64899a5dfc13ae2d2a900b9a,64899251fc13ae2cc7900dc1,64899667fc13ae29a0900a94,02/10/2016,"€44179,98",Prélèvement automatique
64899a5dfc13ae2d2a900b9b,64899252fc13ae2cc7901039,64899667fc13ae29a0900b8d,06/06/2017,"€26103,74",Prélèvement automatique
64899a5dfc13ae2d2a900b9c,64899252fc13ae2cc7900f5c,64899667fc13ae29a0900a4f,08/11/2017,"€29791,86",chèque Virement
64899a5dfc13ae2d2a900b9d,64899252fc13ae2cc7900f73,64899668fc13ae29a0900cc8,30/01/2019,"€22479,29",Prélèvement automatique
64899a5dfc13ae2d2a900b9e,64899251fc13ae2cc7900d13,64899667fc13ae29a0900ae7,24/05/2018,"€19650,33",chèque Virement
64899a5dfc13ae2d2a900b9f,64899251fc13ae2cc7900e63,64899668fc13ae29a0900ceb,13/07/2021,"€45903,87",Paiement par crte
64899a5dfc13ae2d2a900ba0,64899251fc13ae2cc7900dc8,64899668fc13ae29a0900d68,07/10/2021,"€28666,71",Dépot
64899a5dfc13ae2d2a900ba1,64899251fc13ae2cc7900cfe,64899667fc13ae29a0900a71,04/04/2020,"€10567,90",Retrait
64899a5dfc13ae2d2a900ba2,64899251fc13ae2cc7900ee3,64899668fc13ae29a0900d2b,17/09/2015,"€33143,07",Prélèvement automatique
64899a5dfc13ae2d2a900ba3,64899251fc13ae2cc7900e49,64899667fc13ae29a0900a0b,11/06/2023,"€23382,03",Dépot
64899a5dfc13ae2d2a900ba4,64899251fc13ae2cc7900ed4,64899667fc13ae29a0900b46,01/07/2020,"€27199,41",Paiement par crte
64899a5dfc13ae2d2a900ba5,64899252fc13ae2cc7900fca,64899667fc13ae29a0900bf6,29/11/2015,"€41997,75",Paiement par crte
64899a5dfc13ae2d2a900ba6,64899252fc13ae2cc7900f09,64899668fc13ae29a0900d6c,03/07/2015,"€39074,62",Paiement par crte
64899a5dfc13ae2d2a900ba7,64899252fc13ae2cc7901018,64899668fc13ae29a0900c78,02/07/2021,"€2111,40",Retrait
64899a5dfc13ae2d2a900ba8,64899252fc13ae2cc790105e,64899667fc13ae29a09009cf,22/06/2019,"€8297,83",chèque Virement
64899a5dfc13ae2d2a900ba9,64899251fc13ae2cc7900eec,64899667fc13ae29a0900b9b,06/08/2015,"€28292,71",chèque Virement
64899a5dfc13ae2d2a900baa,64899251fc13ae2cc7900d3f,64899667fc13ae29a0900a88,10/08/2022,"€25114,15",Paiement par crte
64899a5dfc13ae2d2a900bab,64899251fc13ae2cc7900e4b,64899667fc13ae29a0900a1b,24/01/2021,"€796,24",Prélèvement automatique
64899a5dfc13ae2d2a900bac,64899252fc13ae2cc79010a5,64899667fc13ae29a0900a70,31/12/2017,"€27691,46",Paiement par crte
64899a5dfc13ae2d2a900bad,64899252fc13ae2cc7901041,64899667fc13ae29a09009de,01/05/2019,"€26635,58",Paiement par crte
64899a5dfc13ae2d2a900bae,64899251fc13ae2cc7900de5,64899667fc13ae29a09009e1,13/04/2016,"€48178,98",Retrait
64899a5dfc13ae2d2a900baf,64899252fc13ae2cc7900efd,64899668fc13ae29a0900d7a,21/07/2021,"€16394,23",chèque Virement
64899a5dfc13ae2d2a900bb0,64899251fc13ae2cc7900e45,64899667fc13ae29a0900aae,07/02/2023,"€18786,95",Prélèvement automatique
64899a5dfc13ae2d2a900bb1,64899251fc13ae2cc7900ee7,64899667fc13ae29a0900bef,02/05/2016,"€44856,56",Dépot
64899a5dfc13ae2d2a900bb2,64899252fc13ae2cc7900fdd,64899667fc13ae29a0900b95,10/02/2017,"€22933,58",Retrait
64899a5efc13ae2d2a900bb3,64899252fc13ae2cc7900ffe,64899667fc13ae29a0900bf6,29/10/2016,"€14983,95",Retrait
64899a5efc13ae2d2a900bb4,64899252fc13ae2cc79010b2,64899668fc13ae29a0900d57,26/02/2021,"€42334,27",Retrait
64899a5efc13ae2d2a900bb5,64899251fc13ae2cc7900e3a,64899667fc13ae29a0900b37,09/11/2020,"€27241,51",Dépot
64899a5efc13ae2d2a900bb6,64899251fc13ae2cc7900e62,64899667fc13ae29a09009ed,08/03/2019,"€44838,32",Retrait
64899a5efc13ae2d2a900bb7,64899252fc13ae2cc7901084,64899667fc13ae29a0900ba3,24/06/2015,"€4199,54",Dépot
64899a5efc13ae2d2a900bb8,64899252fc13ae2cc7901054,64899668fc13ae29a0900d67,18/09/2022,"€37559,57",Paiement par crte
64899a5efc13ae2d2a900bb9,64899251fc13ae2cc7900d43,64899668fc13ae29a0900cc8,03/09/2015,"€7997,19",Retrait
64899a5efc13ae2d2a900bba,64899252fc13ae2cc7900f5f,64899667fc13ae29a0900b53,24/08/2021,"€37648,27",chèque Virement
64899a5efc13ae2d2a900bbb,64899252fc13ae2cc7900f66,64899667fc13ae29a0900a82,29/10/2015,"€32598,25",chèque Virement
64899a5efc13ae2d2a900bbc,64899252fc13ae2cc790109a,64899667fc13ae29a09009b4,17/10/2019,"€34403,68",Retrait
64899a5efc13ae2d2a900bbd,64899252fc13ae2cc7901037,64899667fc13ae29a0900bdd,23/01/2015,"€33721,85",Retrait
64899a5efc13ae2d2a900bbe,64899251fc13ae2cc7900da2,64899667fc13ae29a0900b55,08/06/2022,"€32074,07",chèque Virement
64899a5efc13ae2d2a900bbf,64899251fc13ae2cc7900ef1,64899668fc13ae29a0900d23,10/01/2023,"€37305,05",Dépot
64899a5efc13ae2d2a900bc0,64899251fc13ae2cc7900d3e,64899667fc13ae29a09009c9,07/10/2017,"€2727,37",chèque Virement
64899a5efc13ae2d2a900bc1,64899252fc13ae2cc7901063,64899668fc13ae29a0900cbc,22/04/2022,"€30911,88",chèque Virement
64899a5efc13ae2d2a900bc2,64899252fc13ae2cc7900f22,64899667fc13ae29a0900a8f,10/04/2021,"€30496,07",Retrait
64899a5efc13ae2d2a900bc3,64899251fc13ae2cc7900d09,64899667fc13ae29a09009fd,04/05/2016,"€18257,82",Retrait
64899a5efc13ae2d2a900bc4,64899251fc13ae2cc7900ec1,64899668fc13ae29a0900c9a,24/05/2016,"€15077,03",Paiement par crte
64899a5efc13ae2d2a900bc5,64899252fc13ae2cc7900f44,64899668fc13ae29a0900c63,18/02/2022,"€37575,57",Paiement par crte
64899a5efc13ae2d2a900bc6,64899252fc13ae2cc7900f87,64899668fc13ae29a0900d36,23/06/2016,"€28419,90",Retrait
64899a5efc13ae2d2a900bc7,64899252fc13ae2cc7900f42,64899668fc13ae29a0900d90,11/07/2017,"€37481,75",Retrait
64899a5efc13ae2d2a900bc8,64899251fc13ae2cc7900da4,64899668fc13ae29a0900d60,03/04/2017,"€30859,54",Retrait
64899a5efc13ae2d2a900bc9,64899251fc13ae2cc7900d60,64899668fc13ae29a0900cb9,18/04/2015,"€1465,46",Retrait
64899a5efc13ae2d2a900bca,64899251fc13ae2cc7900d87,64899667fc13ae29a0900b10,09/11/2018,"€19183,10",chèque Virement
64899a5efc13ae2d2a900bcb,64899252fc13ae2cc790107e,64899667fc13ae29a0900c13,10/09/2016,"€45325,69",Paiement par crte
64899a5efc13ae2d2a900bcc,64899252fc13ae2cc7901095,64899668fc13ae29a0900c94,07/06/2022,"€42472,11",chèque Virement
64899a5efc13ae2d2a900bcd,64899251fc13ae2cc7900d87,64899668fc13ae29a0900d22,21/06/2017,"€14498,34",chèque Virement
64899a5efc13ae2d2a900bce,64899252fc13ae2cc7901038,64899668fc13ae29a0900cf2,01/07/2016,"€43307,45",Retrait
64899a5efc13ae2d2a900bcf,64899251fc13ae2cc7900d38,64899667fc13ae29a0900bef,25/02/2020,"€982,77",Paiement par crte
64899a5efc13ae2d2a900bd0,64899252fc13ae2cc7900f43,64899667fc13ae29a09009e3,13/02/2023,"€45984,22",Dépot
64899a5efc13ae2d2a900bd1,64899251fc13ae2cc7900d29,64899667fc13ae29a09009d2,12/11/2020,"€29207,80",Prélèvement automatique
64899a5efc13ae2d2a900bd2,64899251fc13ae2cc7900d48,64899668fc13ae29a0900cdd,30/08/2020,"€4610,01",Paiement par crte
64899a5efc13ae2d2a900bd3,64899251fc13ae2cc7900d8f,64899667fc13ae29a0900b06,29/10/2021,"€14629,21",Dépot
64899a5efc13ae2d2a900bd4,64899252fc13ae2cc7901020,64899668fc13ae29a0900d1f,08/01/2018,"€39635,45",Prélèvement automatique
64899a5efc13ae2d2a900bd5,64899252fc13ae2cc7901036,64899667fc13ae29a0900a78,12/07/2017,"€8649,07",Retrait
64899a5efc13ae2d2a900bd6,64899252fc13ae2cc79010a2,64899668fc13ae29a0900c71,03/11/2016,"€16427,52",Prélèvement automatique
64899a5efc13ae2d2a900bd7,64899252fc13ae2cc7901057,64899667fc13ae29a0900bb5,01/02/2022,"€43891,71",Prélèvement automatique
64899a5efc13ae2d2a900bd8,64899252fc13ae2cc7901078,64899667fc13ae29a0900b9a,18/12/2022,"€2748,98",Retrait
64899a5efc13ae2d2a900bd9,64899251fc13ae2cc7900ea4,64899667fc13ae29a0900be1,16/10/2017,"€31397,57",Prélèvement automatique
64899a5efc13ae2d2a900bda,64899252fc13ae2cc7900fd2,64899667fc13ae29a0900a7e,15/05/2016,"€28368,24",Prélèvement automatique
64899a5efc13ae2d2a900bdb,64899251fc13ae2cc7900ee4,64899667fc13ae29a0900b1c,27/06/2022,"€32269,39",Retrait
64899a5efc13ae2d2a900bdc,64899252fc13ae2cc7901081,64899667fc13ae29a0900b02,08/04/2019,"€17024,05",Retrait
64899a5efc13ae2d2a900bdd,64899252fc13ae2cc790101d,64899667fc13ae29a0900a58,25/07/2018,"€46068,72",Prélèvement automatique
64899a5efc13ae2d2a900bde,64899251fc13ae2cc7900e04,64899668fc13ae29a0900c99,23/08/2017,"€22780,18",chèque Virement
64899a5efc13ae2d2a900bdf,64899251fc13ae2cc7900dff,64899667fc13ae29a0900ac8,31/05/2017,"€13425,79",Dépot
64899a5efc13ae2d2a900be0,64899252fc13ae2cc7901081,64899668fc13ae29a0900d7b,07/03/2020,"€25757,44",Paiement par crte
64899a5efc13ae2d2a900be1,64899251fc13ae2cc7900ef7,64899667fc13ae29a0900c1f,05/08/2016,"€2598,89",Dépot
64899a5efc13ae2d2a900be2,64899252fc13ae2cc7900f16,64899667fc13ae29a0900be1,22/02/2021,"€21628,06",Prélèvement automatique
64899a5efc13ae2d2a900be3,64899252fc13ae2cc790108b,64899667fc13ae29a0900c07,03/10/2017,"€23998,42",Dépot
64899a5efc13ae2d2a900be4,64899251fc13ae2cc7900ce9,64899667fc13ae29a09009b5,26/03/2020,"€49890,26",Dépot
64899a5efc13ae2d2a900be5,64899252fc13ae2cc7901058,64899667fc13ae29a0900b41,24/09/2020,"€585,20",Retrait
64899a5efc13ae2d2a900be6,64899252fc13ae2cc790109e,64899667fc13ae29a0900b22,30/04/2017,"€27211,37",chèque Virement
64899a5efc13ae2d2a900be7,64899251fc13ae2cc7900d94,64899667fc13ae29a0900b63,04/03/2023,"€17392,03",Retrait
64899a5efc13ae2d2a900be8,64899252fc13ae2cc7901063,64899668fc13ae29a0900cf2,12/09/2022,"€31248,62",Dépot
64899a5efc13ae2d2a900be9,64899251fc13ae2cc7900cef,64899668fc13ae29a0900cdc,21/01/2016,"€9013,72",Prélèvement automatique
64899a5efc13ae2d2a900bea,64899251fc13ae2cc7900ef5,64899667fc13ae29a0900bd1,30/01/2020,"€10150,73",Prélèvement automatique
64899a5efc13ae2d2a900beb,64899251fc13ae2cc7900df9,64899667fc13ae29a0900a98,03/03/2022,"€11698,00",Retrait
64899a5efc13ae2d2a900bec,64899252fc13ae2cc790101b,64899667fc13ae29a0900bcd,23/04/2016,"€26980,16",chèque Virement
64899a5efc13ae2d2a900bed,64899251fc13ae2cc7900e85,64899668fc13ae29a0900d52,07/12/2019,"€35838,61",Dépot
64899a5efc13ae2d2a900bee,64899252fc13ae2cc7900fe5,64899667fc13ae29a0900a21,16/07/2019,"€30776,44",Retrait
64899a5efc13ae2d2a900bef,64899251fc13ae2cc7900eb5,64899668fc13ae29a0900c70,08/08/2021,"€30644,48",Retrait
64899a5efc13ae2d2a900bf0,64899252fc13ae2cc7901049,64899667fc13ae29a0900ac3,20/08/2022,"€30878,40",Prélèvement automatique
64899a5efc13ae2d2a900bf1,64899252fc13ae2cc7900ff7,64899668fc13ae29a0900d18,20/06/2019,"€4232,55",Paiement par crte
64899a5efc13ae2d2a900bf2,64899252fc13ae2cc790104c,64899668fc13ae29a0900d18,04/08/2016,"€24132,11",Retrait
64899a5efc13ae2d2a900bf3,64899251fc13ae2cc7900e04,64899667fc13ae29a0900b1f,14/09/2017,"€1966,42",Paiement par crte
64899a5efc13ae2d2a900bf4,64899252fc13ae2cc7900f42,64899667fc13ae29a0900b16,05/10/2015,"€23290,56",chèque Virement
64899a5efc13ae2d2a900bf5,64899251fc13ae2cc7900dd4,64899667fc13ae29a0900bb5,30/08/2022,"€38234,11",Retrait
64899a5efc13ae2d2a900bf6,64899251fc13ae2cc7900ec0,64899667fc13ae29a0900bf8,23/10/2015,"€33601,58",Retrait
64899a5efc13ae2d2a900bf7,64899251fc13ae2cc7900d1b,64899667fc13ae29a0900a15,30/03/2016,"€32417,40",Dépot
